sample_id	isMaleSample	paternal_id	maternal_id	hifi	pat_ilmn	mat_ilmn	nanopore	hifi_cov	child_ilmn	maternalYak	paternalYak	binFilesTarGz	rawUnitigGfaTarGz	maternalContigGfaTarGz	paternalContigGfaTarGz	maternalFastaGz	paternalFastaGz	hap2FiltBrkFai	hap1FiltBrkFai	filtBrkQCStats	hap2FiltBrkFasta	hap1FiltBrkFasta	hap2FiltFai	hap1FiltFai	filtQCStats	hap2FiltFasta	hap1FiltFasta	childYak	compleasm_tar_hap2	compleasm_full_table_hap2	compleasm_summary_hap2	compleasm_tar_hap1	compleasm_full_table_hap1	compleasm_summary_hap1	hap2_assemblyStatistics	hap2_bed_CENSAT	hap2_bed_SD	hap2_bed_region	hap2_filteredFlanksBed	hap2_assembly_CHM13	hap2_breakAnnotation_CENSAT	hap2_breakAnnotation_SD	hap2_breakAnnotation_region	hap2_unifiedAssembly	hap2_T2Tscaffolds	hap2_T2Tcontigs	hap1_assemblyStatistics	hap1_bed_CENSAT	hap1_bed_SD	hap1_bed_region	hap1_filteredFlanksBed	hap1_assembly_CHM13	hap1_breakAnnotation_CENSAT	hap1_breakAnnotation_SD	hap1_breakAnnotation_region	hap1_unifiedAssembly	hap1_T2Tscaffolds	hap1_T2Tcontigs	hic
HG00733	False	HG00731	HG00732	['s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211214_012715.hifi_reads.bam', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211215_225159.hifi_reads.bam', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211217_081943.hifi_reads.bam', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211218_173901.hifi_reads.bam', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211221_015212.hifi_reads.bam']	['s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/Illumina/parents/HG00731/HG00731.final.cram']	['s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/Illumina/parents/HG00732/HG00732.final.cram']	['s3://human-pangenomics/submissions/8ced218e-9699-458e-9708-eef6969a8065--EXTRAMURAL_SAMPLES/HG00733/nanopore/Guppy_6.5.7_5mc/HG00733_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam', 's3://human-pangenomics/submissions/8ced218e-9699-458e-9708-eef6969a8065--EXTRAMURAL_SAMPLES/HG00733/nanopore/Guppy_6.5.7_5mc/HG00733_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam', 's3://human-pangenomics/submissions/8ced218e-9699-458e-9708-eef6969a8065--EXTRAMURAL_SAMPLES/HG00733/nanopore/Guppy_6.5.7_5mc/HG00733_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201117_STD_eee-grid3-X5-FAO08316_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201123_UL_eee-grid3-X4-FAO83479_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201125_UL_eee-grid3-X1-FAO83479_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201127_UL_eee-grid3-X4-FAO83495_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201128_UL_eee-grid3-X5-FAO89669_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201201_UL_eee-grid3-X4-FAO82922_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201201_UL_eee-grid3-X5-FAO89653_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201202_STD_eee-grid3-X5-FAO89653_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201204_UL_eee-grid3-X1-FAO08860_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201204_UL_eee-grid3-X2-FAO94635_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201204_UL_eee-grid3-X3-FAO94739_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201205_STD_eee-grid3-X1-FAO08860_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201205_STD_eee-grid3-X3-FAO94739_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201206_UL_eee-grid3-X1-FAO89480_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201206_UL_eee-grid3-X2-FAO82964_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20201206_UL_eee-grid3-X3-FAO94635_guppy-5.0.11-sup-grid_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20210524_STD_eee-prom1-1D-PAG89017_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20210525_STD_eee-prom1-1D-PAG89017_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20210727_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20210728_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20210729_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20220215_UL_eee-prom1-1D-PAJ02977_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20220215_UL_eee-prom1-1F-PAJ09070_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20220215_UL_eee-prom1-2E-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz', 's3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/nanopore/HG00733_20220215_UL_eee-prom1-2G-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz']	66	['s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/Illumina/child/HG00733.final.cram']	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/3b166750-427f-4ec4-9e82-861d4f697dd0/HG00732.yak	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/83366287-e9ab-4a3d-b961-87477225d411/HG00731.yak	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/a80df608-8540-46b8-b944-0b6a55821a1f/HG00733.binFiles.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/a80df608-8540-46b8-b944-0b6a55821a1f/HG00733.raw_unitig_gfa.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/a80df608-8540-46b8-b944-0b6a55821a1f/HG00733.mat.contig_gfa.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/a80df608-8540-46b8-b944-0b6a55821a1f/HG00733.pat.contig_gfa.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/0479f3b8-9f66-48ae-87ce-45f281c66210/HG00733.mat.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/trio_hifiasm_assembly_cutadapt_multistep_outputs/0479f3b8-9f66-48ae-87ce-45f281c66210/HG00733.pat.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/a1b6a772-e49c-4cd9-8da3-07a9130abfb5/HG00733.hap2_filt.contigs.fa.fai	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/35f44be3-9470-4f9e-90f4-4269b6131a26/HG00733.hap1_filt.contigs.fa.fai	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/aeb27b67-12fe-4375-9e01-c9151919137a/HG00733.qc.stats.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/b61fd2b0-f0c4-42d0-b784-665dc25ac847/HG00733.hap2_filt.contigs.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/5578cea0-e772-4752-9394-98eb882fed30/HG00733.hap1_filt.contigs.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/f6e03fbf-536b-4581-af21-77538a0c5474/HG00733.hap2_filt.fa.fai	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/9b221746-62d6-4899-8475-ee367dd59ae0/HG00733.hap1_filt.fa.fai	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/f9e5a9aa-6629-45ec-ba2f-aff01b79335c/HG00733.qc.stats.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/fe1dc363-a3d7-4731-9607-ad6fe4c9a03b/HG00733.hap2_filt.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/962f5a46-7875-4d31-9c35-2c9652ea61d6/HG00733.hap1_filt.fa.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/248974a6-6ab0-425b-b825-67605340370f/HG00733.yak	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/8f08cc19-4167-4758-b126-c47f5b653883/HG00733.mat_compleasm.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/8f08cc19-4167-4758-b126-c47f5b653883/HG00733.mat_compleasm.full_table.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/8f08cc19-4167-4758-b126-c47f5b653883/HG00733.mat_compleasm.summary.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/2e28b7ac-de09-4ab3-a492-381ba35c45bb/HG00733.pat_compleasm.tar.gz	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/2e28b7ac-de09-4ab3-a492-381ba35c45bb/HG00733.pat_compleasm.full_table.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/2e28b7ac-de09-4ab3-a492-381ba35c45bb/HG00733.pat_compleasm.summary.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/16f69bc5-8f3a-4017-86e6-2257afb0b69c/assembly.statistics.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/be8a6c32-1d47-41ca-993f-de28e775d68c/HG00733.mat.CENSAT.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/be8a6c32-1d47-41ca-993f-de28e775d68c/HG00733.mat.SD.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/be8a6c32-1d47-41ca-993f-de28e775d68c/HG00733.mat.region.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/5e2019e1-b287-4633-b28c-40007db8345d/HG00733.mat.filteredFlanks.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/a2f7773c-b05a-4f1d-a495-cacf9e15f5c3/HG00733.mat.mashmap.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/532d3995-8310-4326-9c2d-59d04a4d84a8/HG00733.mat.formattedBreakAnnotation_CENSAT.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/532d3995-8310-4326-9c2d-59d04a4d84a8/HG00733.mat.formattedBreakAnnotation_SD.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/532d3995-8310-4326-9c2d-59d04a4d84a8/HG00733.mat.formattedBreakAnnotation_region.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/5c8d4582-3fc0-4b23-aec1-8b3e659c8aa7/HG00733.mat.unifiedAssembly.fa	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/94c5b437-dee2-4bed-8e51-36103d596507/HG00733.mat.T2T.scaffolds.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/94c5b437-dee2-4bed-8e51-36103d596507/HG00733.mat.T2T.contigs.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/25ff6aa3-8d22-4299-811f-fbda047eeaa8/assembly.statistics.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d79d6500-f93e-4c7b-a681-9886c4bc3ab1/HG00733.pat.CENSAT.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d79d6500-f93e-4c7b-a681-9886c4bc3ab1/HG00733.pat.SD.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d79d6500-f93e-4c7b-a681-9886c4bc3ab1/HG00733.pat.region.breakAnnotation.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d606bedd-3aa8-4c90-afba-75127a898523/HG00733.pat.filteredFlanks.bed	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/ef3ec827-6cc9-43fd-867e-b5ff1f5baeb9/HG00733.pat.mashmap.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/516fa0d0-be5e-42f2-9bfb-22c73f49a0de/HG00733.pat.formattedBreakAnnotation_CENSAT.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/516fa0d0-be5e-42f2-9bfb-22c73f49a0de/HG00733.pat.formattedBreakAnnotation_SD.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/516fa0d0-be5e-42f2-9bfb-22c73f49a0de/HG00733.pat.formattedBreakAnnotation_region.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/01b785f0-914c-496d-b592-907861b13f61/HG00733.pat.unifiedAssembly.fa	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d360f74d-9711-45f2-afc7-2c8a6f8225a0/HG00733.pat.T2T.scaffolds.txt	/private/groups/hprc/assembly/batch10/HG00733/analysis/comparison_qc_outputs/d360f74d-9711-45f2-afc7-2c8a6f8225a0/HG00733.pat.T2T.contigs.txt	['s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/NWM050-10_S4_R1_001.trimmed.fastq.gz','s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/NWM050-10_S4_R2_001.trimmed.fastq.gz','s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/NWM050-9_S3_R1_001.trimmed.fastq.gz','s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/hic/NWM050-9_S3_R2_001.trimmed.fastq.gz']
